,X.1,X,Sample_ID,Seed_Number,Length,Width,Plant_Species_Common_Name,Treatment,Germination.Date,germ,Lemur_Species,Name,GerminationTime
219,219,3283,AM132,15,3.74,2.07,Rubus fruticosus,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
220,220,3284,AM132,1,2.46,1.27,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
221,221,3285,AM132,2,2.39,1.43,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
222,222,3286,AM132,3,2.49,1.33,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
223,223,3287,AM132,4,2.26,1.39,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
224,224,3288,AM132,5,2.35,1.24,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
225,225,3289,AM132,6,2.22,1.34,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
226,226,3290,AM132,7,2.19,1.4,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
227,227,3291,AM132,8,2.24,1.36,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
228,228,3292,AM132,9,2.61,1.4,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
229,229,3293,AM132,10,2.48,1.17,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
230,230,3294,AM132,11,2.2,1.19,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
231,231,3295,AM132,12,2.24,1.33,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
232,232,3296,AM132,13,2.3,1.47,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
233,233,3297,AM132,14,2.62,1.17,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
234,234,3298,AM132,15,2.53,1.22,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
235,235,3299,AM132,16,2.23,1.36,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
236,236,3300,AM132,17,2.45,1.32,Actinidia deliciosa,"Gut-passed, Washed",3/22/23,1,E. mongoz,Clancy,14
237,237,3301,AM132,18,2.16,1.37,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
238,238,3302,AM132,19,2.67,1.58,Actinidia deliciosa,"Gut-passed, Washed",3/17/23,1,E. mongoz,Clancy,9
239,239,3303,AM132,20,2.15,1.34,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
240,240,3241,AM133,1,3.42,1.94,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
241,241,3242,AM133,2,3.71,1.79,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
242,242,3243,AM133,3,3.53,1.99,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
243,243,3244,AM133,4,3.64,2.19,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
244,244,3245,AM133,5,4.12,1.79,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
245,245,3246,AM133,6,3.86,1.99,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
246,246,3247,AM133,7,3.67,2.14,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
247,247,3248,AM133,8,3.44,2.36,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
248,248,3249,AM133,9,3.74,1.97,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,Clancy,NA
249,249,3250,AM133,10,2.45,1.51,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,Clancy,NA
250,250,3251,AM133,11,2.28,1.18,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,Clancy,NA
251,251,3252,AM133,12,2.36,1.36,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,Clancy,NA
252,252,3253,AM133,13,2.55,1.27,Actinidia deliciosa,Gut-passed,3/24/23,1,E. mongoz,Clancy,16
253,253,3254,AM133,14,2.43,1.39,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,Clancy,NA
254,254,3255,AM133,15,2.08,1.39,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,Clancy,NA
255,255,3256,AM133,16,2.43,1.22,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,Clancy,NA
256,256,3257,AM133,17,2.38,1.29,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,Clancy,NA
257,257,3258,AM133,18,2.39,1.55,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,Clancy,NA
258,258,3259,AM133,19,2.4,1.65,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,Clancy,NA
259,259,3260,AM133,20,2.38,1.44,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,Clancy,NA
260,260,3261,AM133,21,2.3,1.3,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,Clancy,NA
261,261,3262,AM133,22,2.42,1.4,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,Clancy,NA
262,262,3263,AM133,23,2.23,1.48,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,Clancy,NA
263,263,3264,AM133,24,2.69,1.47,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,Clancy,NA
264,264,5066,AM134,1,4.32,3.57,Capsicum annuum,Gut-passed,3/15/23,1,E. mongoz,Maddie,7
265,265,5067,AM134,2,4.61,4.01,Capsicum annuum,Gut-passed,3/17/23,1,E. mongoz,Maddie,9
266,266,5068,AM134,3,4.82,4.36,Capsicum annuum,Gut-passed,3/17/23,1,E. mongoz,Maddie,9
267,267,5069,AM134,4,4.34,4.23,Capsicum annuum,Gut-passed,3/17/23,1,E. mongoz,Maddie,9
268,268,5070,AM134,5,4.43,4,Capsicum annuum,Gut-passed,NA,0,E. mongoz,Maddie,NA
269,269,5071,AM134,6,2.34,1.14,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,Maddie,NA
270,270,5072,AM134,7,2.15,1.56,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,Maddie,NA
271,271,5073,AM134,8,2.12,1.4,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,Maddie,NA
272,272,5074,AM134,9,2.22,1.32,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,Maddie,NA
273,273,5075,AM134,10,2.24,1.3,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,Maddie,NA
274,274,5076,AM134,11,2.32,1.51,Actinidia deliciosa,Gut-passed,4/19/23,1,E. mongoz,Maddie,42
275,275,5077,AM134,12,2.1,1.02,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,Maddie,NA
276,276,5078,AM134,13,7.28,4.92,Malus pumila,Gut-passed,NA,0,E. mongoz,Maddie,NA
277,277,5064,AM135,1,8.15,4.41,Malus pumila,"Gut-passed, Washed",NA,0,E. mongoz,Clancy,NA
278,278,5065,AM135,2,4.6,3.86,Capsicum annuum,"Gut-passed, Washed",3/17/23,1,E. mongoz,Clancy,9
279,279,5044,BZ076,1,4.36,3.78,Capsicum annuum,Gut-passed,3/15/23,1,E. mongoz,Clancy,7
280,280,5045,BZ076,2,4.73,2.88,Solanum lycopersicum,Gut-passed,3/15/23,1,E. mongoz,Clancy,7
281,281,5046,BZ076,3,4.22,2.9,Solanum lycopersicum,Gut-passed,3/15/23,1,E. mongoz,Clancy,7
282,282,5047,BZ076,4,7.26,4.87,Malus pumila,Gut-passed,3/15/23,1,E. mongoz,Clancy,7
283,283,5019,BZ077,1,3.86,4.11,Capsicum annuum,Gut-passed,3/17/23,1,E. mongoz,NA,9
284,284,5020,BZ077,2,3.64,3.68,Capsicum annuum,Gut-passed,3/17/23,1,E. mongoz,NA,9
285,285,5021,BZ077,3,4.62,4.05,Capsicum annuum,Gut-passed,3/17/23,1,E. mongoz,NA,9
286,286,5022,BZ077,4,4.61,4.22,Capsicum annuum,Gut-passed,3/17/23,1,E. mongoz,NA,9
287,287,5023,BZ077,5,4.72,4.07,Capsicum annuum,Gut-passed,3/17/23,1,E. mongoz,NA,9
288,288,5024,BZ077,6,2.28,1.06,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,NA,NA
289,289,5025,BZ077,7,2.33,1.21,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,NA,NA
290,290,5026,BZ077,8,2.39,1.29,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,NA,NA
291,291,5027,BZ077,9,1.78,1.49,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,NA,NA
292,292,5028,BZ077,10,2.41,1.32,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,NA,NA
293,293,5029,BZ077,11,2,1.15,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,NA,NA
294,294,5030,BZ077,12,1.38,1.16,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,NA,NA
295,295,5031,BZ077,13,8.06,5.04,Malus pumila,Gut-passed,NA,0,E. mongoz,NA,NA
296,296,5032,BZ077,14,8.57,4.29,Malus pumila,Gut-passed,3/15/23,1,E. mongoz,NA,7
297,297,5033,BZ077,15,7.36,4.86,Malus pumila,Gut-passed,NA,0,E. mongoz,NA,NA
298,298,5048,BZ078,1,4.28,3.76,Capsicum annuum,Gut-passed,3/15/23,1,E. mongoz,NA,7
299,299,5049,BZ078,2,2.27,1.48,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,NA,NA
300,300,5050,BZ078,3,2.22,1.4,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,NA,NA
301,301,5034,BZ064,1,4.18,3.38,Capsicum annuum,"Gut-passed, Washed",3/15/23,1,E. mongoz,NA,7
302,302,5035,BZ064,2,4.62,4.29,Capsicum annuum,"Gut-passed, Washed",3/15/23,1,E. mongoz,NA,7
303,303,5036,BZ064,3,5.06,3.92,Capsicum annuum,"Gut-passed, Washed",3/15/23,1,E. mongoz,NA,7
304,304,5037,BZ064,4,4.93,3.78,Capsicum annuum,"Gut-passed, Washed",3/15/23,1,E. mongoz,NA,7
305,305,5038,BZ064,5,4.33,2.9,Solanum lycopersicum,"Gut-passed, Washed",3/15/23,1,E. mongoz,NA,7
306,306,5039,BZ064,6,4.38,3.29,Solanum lycopersicum,"Gut-passed, Washed",3/15/23,1,E. mongoz,NA,7
307,307,5040,BZ064,7,2.17,1.28,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,NA,NA
308,308,5041,BZ064,8,2.43,1.17,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,NA,NA
309,309,5042,BZ064,9,2.12,1.19,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,NA,NA
310,310,5043,BZ064,10,7.46,4.51,Malus pumila,"Gut-passed, Washed",NA,0,E. mongoz,NA,NA
311,311,3161,BZ074,1,3.72,2.17,Rubus fruticosus,Gut-passed,NA,0,E. mongoz,NA,NA
312,312,3162,BZ074,2,7.53,4.77,Malus pumila,Gut-passed,NA,0,E. mongoz,NA,NA
313,313,3163,BZ074,3,2.33,1.32,Actinidia deliciosa,Gut-passed,NA,0,E. mongoz,NA,NA
314,314,3164,BZ074,4,4.2,2.66,Capsicum annuum,Gut-passed,3/15/23,1,E. mongoz,NA,7
315,315,3165,BZ074,5,1.75,1.45,Oxycoccus macrocarpus,Gut-passed,NA,0,E. mongoz,NA,NA
316,316,3166,BZ074,6,1.5,1.28,Oxycoccus macrocarpus,Gut-passed,NA,0,E. mongoz,NA,NA
317,317,5051,BZ075,1,4.44,3.68,Capsicum annuum,"Gut-passed, Washed",3/15/23,1,E. mongoz,NA,7
318,318,5052,BZ075,2,4.57,3.79,Capsicum annuum,"Gut-passed, Washed",3/15/23,1,E. mongoz,NA,7
319,319,5053,BZ075,3,4.17,2.5,Solanum lycopersicum,"Gut-passed, Washed",3/15/23,1,E. mongoz,NA,7
320,320,5054,BZ075,4,7,4.86,Malus pumila,"Gut-passed, Washed",NA,0,E. mongoz,NA,NA
321,321,5055,BZ075,5,2.57,1.12,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,NA,NA
322,322,5056,BZ075,6,2.56,1.03,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,NA,NA
323,323,5057,BZ075,7,2.52,1.57,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,NA,NA
324,324,5058,BZ075,8,2.03,1.38,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,NA,NA
325,325,5059,BZ075,9,2.28,1.21,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,NA,NA
326,326,5060,BZ075,10,2.24,1.43,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,NA,NA
327,327,5061,BZ075,11,2.29,1.36,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,NA,NA
328,328,5062,BZ075,12,2.36,1.28,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,NA,NA
329,329,5063,BZ075,13,1.96,1.47,Actinidia deliciosa,"Gut-passed, Washed",NA,0,E. mongoz,NA,NA
330,330,5880,CD126,1,2.61,1.67,Selenicereus undatus,Gut-passed,NA,0,L. catta,Persephone,NA
331,331,5881,CD126,2,2.37,1.63,Selenicereus undatus,Gut-passed,9/13/23,1,L. catta,Persephone,7
332,332,5882,CD126,3,2.38,1.77,Selenicereus undatus,Gut-passed,9/13/23,1,L. catta,Persephone,7
333,333,5883,CD126,4,2.59,1.62,Selenicereus undatus,Gut-passed,NA,0,L. catta,Persephone,NA
334,334,5884,CD126,5,2.5,1.65,Selenicereus undatus,Gut-passed,NA,0,L. catta,Persephone,NA
335,335,5885,CD126,6,2.71,1.56,Selenicereus undatus,Gut-passed,NA,0,L. catta,Persephone,NA
336,336,5886,CD126,7,2.46,1.51,Selenicereus undatus,Gut-passed,9/27/23,1,L. catta,Persephone,21
337,337,5887,CD126,8,2.79,1.55,Selenicereus undatus,Gut-passed,NA,0,L. catta,Persephone,NA
338,338,5888,CD126,9,2.49,1.58,Selenicereus undatus,Gut-passed,NA,0,L. catta,Persephone,NA
339,339,5889,CD126,10,2.68,1.72,Selenicereus undatus,Gut-passed,NA,0,L. catta,Persephone,NA
340,340,5890,CD126,11,4.74,2.78,Solanum lycopersicum,Gut-passed,NA,0,L. catta,Persephone,NA
341,341,5891,CD126,12,4.73,3.21,Solanum lycopersicum,Gut-passed,9/13/23,1,L. catta,Persephone,7
342,342,5892,CD126,13,4.88,3.07,Solanum lycopersicum,Gut-passed,9/13/23,1,L. catta,Persephone,7
343,343,5893,CD127,1,2.4,1.51,Selenicereus undatus,"Gut-passed, Washed",10/25/23,1,L. catta,Persephone,49
344,344,5894,CD127,2,2.69,1.47,Selenicereus undatus,"Gut-passed, Washed",9/13/23,1,L. catta,Persephone,7
345,345,5895,CD127,3,2.64,1.66,Selenicereus undatus,"Gut-passed, Washed",9/13/23,1,L. catta,Persephone,7
346,346,5896,CD127,4,2.75,1.53,Selenicereus undatus,"Gut-passed, Washed",9/13/23,1,L. catta,Persephone,7
347,347,5897,CD127,5,2.57,1.58,Selenicereus undatus,"Gut-passed, Washed",9/27/23,1,L. catta,Persephone,21
348,348,5898,CD127,6,2.38,1.54,Selenicereus undatus,"Gut-passed, Washed",NA,0,L. catta,Persephone,NA
349,349,5899,CD127,7,2.56,1.46,Selenicereus undatus,"Gut-passed, Washed",10/25/23,1,L. catta,Persephone,49
350,350,5900,CD127,8,2.48,1.49,Selenicereus undatus,"Gut-passed, Washed",NA,0,L. catta,Persephone,NA
351,351,5901,CD127,9,2.7,1.72,Selenicereus undatus,"Gut-passed, Washed",9/13/23,1,L. catta,Persephone,7
352,352,5902,CD127,10,4.31,3.52,Solanum lycopersicum,"Gut-passed, Washed",9/27/23,1,L. catta,Persephone,21
353,353,5903,CD127,11,4.16,3.13,Solanum lycopersicum,"Gut-passed, Washed",NA,0,L. catta,Persephone,NA
354,354,5134,DW141,1,3.31,2.73,Rubus fruticosus,Gut-passed,NA,0,NA,Hamill,NA
355,355,4461,DW142,1,2.1,1.32,Selenicereus undatus,Gut-passed,4/12/23,1,NA,Hamill,14
356,356,4466,DW143,1,2.31,1.41,Selenicereus undatus,Gut-passed,4/25/23,1,E. flavifrons,Gellar,27
357,357,4467,DW143,2,2.32,1.25,Selenicereus undatus,Gut-passed,NA,0,E. flavifrons,Gellar,NA
358,358,4468,DW143,3,14.56,9.15,Cucurbita moschata,Gut-passed,4/12/23,1,E. flavifrons,Gellar,14
359,359,4469,DW143,4,4.83,2.98,Solanum lycopersicum,Gut-passed,4/25/23,1,E. flavifrons,Gellar,27
360,360,4470,DW144,1,2.15,1.33,Selenicereus undatus,"Gut-passed, Washed",NA,0,E. flavifrons,Gellar,NA
361,361,4471,DW144,2,2.36,1.37,Selenicereus undatus,"Gut-passed, Washed",NA,0,E. flavifrons,Gellar,NA
362,362,4472,DW144,3,2.22,1.42,Selenicereus undatus,"Gut-passed, Washed",4/7/23,1,E. flavifrons,Gellar,9
363,363,4473,DW144,4,13.94,8.64,Cucurbita moschata,"Gut-passed, Washed",4/5/23,1,E. flavifrons,Gellar,7
364,364,4474,DW144,5,12.29,7.29,Cucurbita moschata,"Gut-passed, Washed",4/5/23,1,E. flavifrons,Gellar,7
365,365,4475,DW144,6,4.16,2.55,Solanum lycopersicum,"Gut-passed, Washed",4/19/23,1,E. flavifrons,Gellar,21
366,366,4476,DW144,7,3.38,1.91,Rubus fruticosus,"Gut-passed, Washed",NA,0,E. flavifrons,Gellar,NA
367,367,4477,DW145,1,4.4,2.62,Solanum lycopersicum,Gut-passed,4/25/23,1,E. flavifrons,Gellar,27
368,368,4511,DW146,1,14.2,8.75,Cucurbita moschata,"Gut-passed, Washed",4/5/23,1,E. flavifrons,Gellar,7
369,369,4512,DW146,2,12.87,8.31,Cucurbita moschata,"Gut-passed, Washed",4/5/23,1,E. flavifrons,Gellar,7
370,370,4513,DW146,3,2.22,1.36,Selenicereus undatus,"Gut-passed, Washed",NA,0,E. flavifrons,Gellar,NA
371,371,4514,DW146,4,2.12,1.15,Selenicereus undatus,"Gut-passed, Washed",NA,0,E. flavifrons,Gellar,NA
372,372,4462,AM176,1,3.98,2.73,Solanum lycopersicum,"Gut-passed, Washed",4/5/23,1,E. flavifrons,Gellar,7
373,373,4463,AM176,2,4.15,2.69,Solanum lycopersicum,"Gut-passed, Washed",4/5/23,1,E. flavifrons,Gellar,7
374,374,4464,AM176,3,2.11,1.28,Selenicereus undatus,"Gut-passed, Washed",NA,0,E. flavifrons,Gellar,NA
375,375,4465,AM176,4,3.55,2.3,Rubus fruticosus,"Gut-passed, Washed",NA,0,E. flavifrons,Gellar,NA
376,376,5188,AM176,1,2.18,1.31,Selenicereus undatus,"Gut-passed, Washed",NA,0,E. flavifrons,Gellar,NA
377,377,5189,AM176,2,2.26,1.16,Selenicereus undatus,"Gut-passed, Washed",4/19/23,1,E. flavifrons,Gellar,21
378,378,5190,AM176,3,2.24,1.24,Selenicereus undatus,"Gut-passed, Washed",4/21/23,1,E. flavifrons,Gellar,23
379,379,5191,AM176,4,1.98,1.31,Selenicereus undatus,"Gut-passed, Washed",4/19/23,1,E. flavifrons,Gellar,21
380,380,5192,AM176,5,1.96,1.16,Selenicereus undatus,"Gut-passed, Washed",4/25/23,1,E. flavifrons,Gellar,27
381,381,5193,AM176,6,1.87,1.08,Selenicereus undatus,"Gut-passed, Washed",4/12/23,1,E. flavifrons,Gellar,14
382,382,5356,CONTROL44,1,12.47,6.23,Cucurbita moschata,Control,NA,0,*Control,NA,NA
383,383,5358,CONTROL44,2,13.45,7,Cucurbita moschata,Control,NA,0,*Control,NA,NA
384,384,5360,CONTROL44,3,11.69,6.4,Cucurbita moschata,Control,NA,0,*Control,NA,NA
385,385,5362,CONTROL44,4,11.22,7.35,Cucurbita moschata,Control,NA,0,*Control,NA,NA
386,386,5364,CONTROL44,5,12.81,7.11,Cucurbita moschata,Control,3/29/23,1,*Control,NA,5
387,387,5366,CONTROL44,6,12.01,7.12,Cucurbita moschata,Control,NA,0,*Control,NA,NA
388,388,5368,CONTROL44,7,12.18,6.52,Cucurbita moschata,Control,NA,0,*Control,NA,NA
389,389,5370,CONTROL44,8,10.76,5.94,Cucurbita moschata,Control,3/29/23,1,*Control,NA,5
390,390,5372,CONTROL44,9,10.63,6.62,Cucurbita moschata,Control,3/31/23,1,*Control,NA,7
391,391,5374,CONTROL44,10,11.15,6.17,Cucurbita moschata,Control,3/29/23,1,*Control,NA,5
392,392,5376,CONTROL44,11,13.6,7.48,Cucurbita moschata,Control,5/3/23,1,*Control,NA,40
393,393,5378,CONTROL44,12,12.4,6.36,Cucurbita moschata,Control,3/29/23,1,*Control,NA,5
394,394,4478,AM175,1,2.21,1.41,Selenicereus undatus,"Gut-passed, Washed",NA,0,E. flavifrons,Hamill,NA
395,395,4479,AM175,2,2.3,1.41,Selenicereus undatus,"Gut-passed, Washed",NA,0,E. flavifrons,Hamill,NA
396,396,4480,AM175,3,2.09,1.38,Selenicereus undatus,"Gut-passed, Washed",4/21/23,1,E. flavifrons,Hamill,23
397,397,4481,AM175,4,2.31,1.32,Selenicereus undatus,"Gut-passed, Washed",4/25/23,1,E. flavifrons,Hamill,27
398,398,4482,AM175,5,13.88,7.78,Cucurbita moschata,"Gut-passed, Washed",4/5/23,1,E. flavifrons,Hamill,7
399,399,4657,AM175,1,2.28,1.38,Selenicereus undatus,Gut-passed,4/12/23,1,E. flavifrons,Hamill,14
400,400,4658,AM175,2,2.26,1.31,Selenicereus undatus,Gut-passed,4/12/23,1,E. flavifrons,Hamill,14
401,401,4659,AM175,3,2.29,1.25,Selenicereus undatus,Gut-passed,NA,0,E. flavifrons,Hamill,NA
402,402,4660,AM175,4,2.32,1.29,Selenicereus undatus,Gut-passed,NA,0,E. flavifrons,Hamill,NA
403,403,4661,AM175,5,2.1,2.29,Selenicereus undatus,Gut-passed,NA,0,E. flavifrons,Hamill,NA
404,404,4662,AM175,6,2.2,2,Selenicereus undatus,Gut-passed,4/19/23,1,E. flavifrons,Hamill,21
405,405,4663,AM175,7,2.03,2.12,Selenicereus undatus,Gut-passed,4/12/23,1,E. flavifrons,Hamill,14
406,406,4664,AM175,8,2.05,2.09,Selenicereus undatus,Gut-passed,4/12/23,1,E. flavifrons,Hamill,14
407,407,4665,AM175,9,2.35,2.35,Selenicereus undatus,Gut-passed,4/12/23,1,E. flavifrons,Hamill,14
408,408,4666,AM175,10,2.04,2.16,Selenicereus undatus,Gut-passed,4/19/23,1,E. flavifrons,Hamill,21
409,409,4667,AM175,11,2.17,1.92,Selenicereus undatus,Gut-passed,NA,0,E. flavifrons,Hamill,NA
410,410,4668,AM175,12,2.05,2,Selenicereus undatus,Gut-passed,4/12/23,1,E. flavifrons,Hamill,14
411,411,4669,AM175,13,2.16,2.3,Selenicereus undatus,Gut-passed,4/12/23,1,E. flavifrons,Hamill,14
412,412,4670,AM175,14,2.18,2.16,Selenicereus undatus,Gut-passed,4/12/23,1,E. flavifrons,Hamill,14
413,413,4671,AM175,15,2.24,2.06,Selenicereus undatus,Gut-passed,4/12/23,1,E. flavifrons,Hamill,14
414,414,4672,AM175,16,2.23,2.16,Selenicereus undatus,Gut-passed,NA,0,E. flavifrons,Hamill,NA
415,415,4673,AM175,17,2.36,2.22,Selenicereus undatus,Gut-passed,4/12/23,1,E. flavifrons,Hamill,14
416,416,4674,AM175,18,3.27,2.19,Rubus fruticosus,Gut-passed,NA,0,E. flavifrons,Hamill,NA
417,417,4675,AM175,19,2.85,2.4,Rubus fruticosus,Gut-passed,NA,0,E. flavifrons,Hamill,NA
418,418,4676,AM175,20,2.88,2.1,Rubus fruticosus,Gut-passed,NA,0,E. flavifrons,Hamill,NA
419,419,4677,AM175,21,4.55,2.91,Solanum lycopersicum,Gut-passed,4/12/23,1,E. flavifrons,Hamill,14
420,420,4483,AM188,1,2.1,1.4,Selenicereus undatus,Gut-passed,4/5/23,1,E. flavifrons,Hamill,7
421,421,4491,AM189,1,3.81,2.54,Solanum lycopersicum,Gut-passed,NA,0,E. flavifrons,Gellar,NA
422,422,4492,AM189,2,3.13,2.41,Solanum lycopersicum,Gut-passed,NA,0,E. flavifrons,Gellar,NA
423,423,4493,AM189,3,2.16,1.25,Selenicereus undatus,Gut-passed,NA,0,E. flavifrons,Gellar,NA
424,424,4494,AM189,4,2.55,1.58,Oxycoccus macrocarpus,Gut-passed,NA,0,E. flavifrons,Gellar,NA
425,425,4495,AM195,1,2.36,1.36,Selenicereus undatus,"Gut-passed, Washed",4/12/23,1,E. flavifrons,Gellar,14
426,426,4496,AM185,1,3.26,2.41,Rubus fruticosus,Gut-passed,NA,0,E. flavifrons,Hamill,NA
427,427,4497,AM185,2,3.44,2.08,Rubus fruticosus,Gut-passed,NA,0,E. flavifrons,Hamill,NA
428,428,4498,AM185,3,2,1.26,Oxycoccus macrocarpus,Gut-passed,4/14/23,1,E. flavifrons,Hamill,16
429,429,4499,AM185,4,2.17,1.41,Selenicereus undatus,Gut-passed,4/12/23,1,E. flavifrons,Hamill,14
430,430,4500,AM185,5,2.24,1.34,Selenicereus undatus,Gut-passed,4/12/23,1,E. flavifrons,Hamill,14
431,431,4501,AM185,6,2.18,1.44,Selenicereus undatus,Gut-passed,4/19/23,1,E. flavifrons,Hamill,21
432,432,4502,AM185,7,2.16,1.15,Selenicereus undatus,Gut-passed,4/14/23,1,E. flavifrons,Hamill,16
433,433,4503,AM185,8,2.21,1.23,Selenicereus undatus,Gut-passed,4/25/23,1,E. flavifrons,Hamill,27
434,434,4510,AM190,1,2.3,1.47,Selenicereus undatus,Gut-passed,4/14/23,1,E. flavifrons,Hamill,16
435,435,4515,AM193,1,2.13,1.45,Selenicereus undatus,Gut-passed,NA,0,E. flavifrons,Gellar,NA
436,436,4516,AM193,2,2.27,1.37,Selenicereus undatus,Gut-passed,4/12/23,1,E. flavifrons,Gellar,14
437,437,4517,AM193,3,2.32,1.41,Selenicereus undatus,Gut-passed,4/5/23,1,E. flavifrons,Gellar,7
438,438,4518,AM193,4,3.32,2.49,Rubus fruticosus,Gut-passed,NA,0,E. flavifrons,Gellar,NA
439,439,4519,AM184,1,4.01,2.2,Solanum lycopersicum,Gut-passed,5/10/23,1,E. flavifrons,Gellar,42
440,440,4520,AM184,2,4.12,3.04,Solanum lycopersicum,Gut-passed,4/12/23,1,E. flavifrons,Gellar,14
441,441,4521,AM184,3,4.01,2.54,Solanum lycopersicum,Gut-passed,NA,0,E. flavifrons,Gellar,NA
442,442,4522,AM184,4,2.4,1.45,Oxycoccus macrocarpus,Gut-passed,NA,0,E. flavifrons,Gellar,NA
443,443,4525,AM191,1,14.2,8.44,Cucurbita moschata,Gut-passed,NA,0,E. flavifrons,Gellar,NA
444,444,4526,AM191,2,3.32,2.06,Rubus fruticosus,Gut-passed,NA,0,E. flavifrons,Gellar,NA
445,445,4527,AM191,3,2.15,1.29,Selenicereus undatus,Gut-passed,4/12/23,1,E. flavifrons,Gellar,14
446,446,4687,AM187,1,2.27,1.4,Selenicereus undatus,Gut-passed,4/25/23,1,E. flavifrons,Hamill,27
447,447,4688,AM187,2,2.16,1.29,Selenicereus undatus,Gut-passed,4/25/23,1,E. flavifrons,Hamill,27
448,448,4689,AM187,3,2.37,1.38,Selenicereus undatus,Gut-passed,4/25/23,1,E. flavifrons,Hamill,27
